服务器ID,玩家ID,夺宝游戏币补偿数量,点金手补偿数量,补偿说明
2088802,212667590,52,0,夺宝游戏币x52
2088802,212788145,1,0,夺宝游戏币x1
2088802,213353501,1,0,夺宝游戏币x1
2088802,213356839,2,0,夺宝游戏币x2
2088802,213376612,1,0,夺宝游戏币x1
2088802,213378898,101,0,夺宝游戏币x101
2088802,213389166,1,0,夺宝游戏币x1
2088802,213391865,1,0,夺宝游戏币x1
2088802,213396552,1,0,夺宝游戏币x1
2088802,213432644,1,0,夺宝游戏币x1
2088802,213448455,1,0,夺宝游戏币x1
2088802,213461636,2,0,夺宝游戏币x2
2088802,213470269,1,0,夺宝游戏币x1
2088802,213508847,1,0,夺宝游戏币x1
2088802,213514005,1,0,夺宝游戏币x1
2088802,214186846,1,0,夺宝游戏币x1
2088802,214264541,1,0,夺宝游戏币x1
2088802,214311833,1,0,夺宝游戏币x1
2088802,214384870,1,0,夺宝游戏币x1
2088802,214420576,1,0,夺宝游戏币x1
2088802,214422220,1,0,夺宝游戏币x1
2088802,214517311,23,0,夺宝游戏币x23
2088802,214528370,1,0,夺宝游戏币x1
2088802,214551391,2,0,夺宝游戏币x2
2088802,214583480,1,0,夺宝游戏币x1
2088802,214726314,1,0,夺宝游戏币x1
2088802,221556110,2,0,夺宝游戏币x2
2088902,213165338,1,0,夺宝游戏币x1
2088902,213232097,1,0,夺宝游戏币x1
2088902,213249422,2,0,夺宝游戏币x2
2088902,213274390,1,0,夺宝游戏币x1
2088902,213342663,1,0,夺宝游戏币x1
2088902,213344685,1,0,夺宝游戏币x1
2088902,213572576,1,0,夺宝游戏币x1
2088902,213623183,1,0,夺宝游戏币x1
2088902,213634982,1,0,夺宝游戏币x1
2088902,213654411,1,0,夺宝游戏币x1
2088902,213660399,1,0,夺宝游戏币x1
2088902,213670935,1,0,夺宝游戏币x1
2088902,213687759,1,0,夺宝游戏币x1
2088902,213910555,1,0,夺宝游戏币x1
2088902,213921798,2,0,夺宝游戏币x2
2088902,213928988,1,0,夺宝游戏币x1
2088902,213939832,1,0,夺宝游戏币x1
2088902,214011939,1,0,夺宝游戏币x1
2088902,214023255,2,0,夺宝游戏币x2
2088902,214031116,1,0,夺宝游戏币x1
2088902,214057832,1,0,夺宝游戏币x1
2088902,214058163,27,0,夺宝游戏币x27
2088902,214062127,2,0,夺宝游戏币x2
2088902,214602268,1,0,夺宝游戏币x1
2088902,214606656,1,0,夺宝游戏币x1
2088902,214747153,1,0,夺宝游戏币x1
2089202,212835938,2,0,夺宝游戏币x2
2089202,212873640,2,0,夺宝游戏币x2
2089202,212914207,1,0,夺宝游戏币x1
2089202,212995238,2,0,夺宝游戏币x2
2089202,213005087,1,0,夺宝游戏币x1
2089202,213027331,1,0,夺宝游戏币x1
2089202,213037660,2,0,夺宝游戏币x2
2089202,213051120,1,0,夺宝游戏币x1
2089202,213075067,1,0,夺宝游戏币x1
2089202,213089076,1,0,夺宝游戏币x1
2089202,213102841,2,0,夺宝游戏币x2
2089202,213132485,1,0,夺宝游戏币x1
2089202,213136034,1,0,夺宝游戏币x1
2089202,213150429,1,0,夺宝游戏币x1
2089202,213759320,2,0,夺宝游戏币x2
2089202,213785383,382,1,夺宝游戏币x382、点金手x1
2089202,214168007,1,0,夺宝游戏币x1
2089202,214181967,1,0,夺宝游戏币x1
2089202,214187226,1,0,夺宝游戏币x1
2089202,214217950,1,0,夺宝游戏币x1
2089202,214227885,1,0,夺宝游戏币x1
2089202,214229231,1,0,夺宝游戏币x1
2089202,214235447,26,0,夺宝游戏币x26
2089802,215003922,2,0,夺宝游戏币x2
2089802,215018578,1,0,夺宝游戏币x1
2089802,215083099,1,0,夺宝游戏币x1
2089802,215138686,1,0,夺宝游戏币x1
2089802,215158243,1,0,夺宝游戏币x1
2089802,215190739,1,0,夺宝游戏币x1
2089802,215212281,346,1,夺宝游戏币x346、点金手x1
2089802,215213554,1,0,夺宝游戏币x1
2089802,215249426,2,0,夺宝游戏币x2
2089802,215267265,26,0,夺宝游戏币x26
2089802,215299442,1,0,夺宝游戏币x1
2089802,215337939,1,0,夺宝游戏币x1
2089802,215385860,1,0,夺宝游戏币x1
2089802,215406527,1,0,夺宝游戏币x1
2089802,215409606,2,0,夺宝游戏币x2
2089802,216039818,1,0,夺宝游戏币x1
2089802,216042657,1,0,夺宝游戏币x1
2089802,216061443,1,0,夺宝游戏币x1
2089802,216061899,1,0,夺宝游戏币x1
2089802,216106736,1,0,夺宝游戏币x1
2089802,216108776,2,0,夺宝游戏币x2
2089802,216115339,2,0,夺宝游戏币x2
2089802,216191831,1,0,夺宝游戏币x1
2089802,216829148,1,0,夺宝游戏币x1
2089802,222757777,1,0,夺宝游戏币x1
2090002,215463772,1,0,夺宝游戏币x1
2090002,215511059,1,0,夺宝游戏币x1
2090002,215514198,1,0,夺宝游戏币x1
2090002,215516035,1,0,夺宝游戏币x1
2090002,215520292,76,0,夺宝游戏币x76
2090002,215524163,1,0,夺宝游戏币x1
2090002,215532076,1,0,夺宝游戏币x1
2090002,215563582,1,0,夺宝游戏币x1
2090002,215582568,1,0,夺宝游戏币x1
2090002,215583429,1,0,夺宝游戏币x1
2090002,215607921,1,0,夺宝游戏币x1
2090002,215702910,1,0,夺宝游戏币x1
2090002,215835779,1,0,夺宝游戏币x1
2090002,215837725,2,0,夺宝游戏币x2
2090002,215853780,1,0,夺宝游戏币x1
2090002,215861265,1,0,夺宝游戏币x1
2090002,215900485,1,0,夺宝游戏币x1
2090002,215920576,1,0,夺宝游戏币x1
2090002,216533573,2,0,夺宝游戏币x2
2090002,216587676,1,0,夺宝游戏币x1
2090002,216595247,52,0,夺宝游戏币x52
2090002,216595914,2,0,夺宝游戏币x2
2090002,216596435,1,0,夺宝游戏币x1
2090002,216610254,1,0,夺宝游戏币x1
2090002,216624597,1,0,夺宝游戏币x1
2090002,216653327,2,0,夺宝游戏币x2
2090002,216655352,1,0,夺宝游戏币x1
2090002,216703410,1,0,夺宝游戏币x1
2090002,216708511,277,2,夺宝游戏币x277、点金手x2
2090002,216715011,1,0,夺宝游戏币x1
2090002,216772567,2,0,夺宝游戏币x2
2090002,217630052,1,0,夺宝游戏币x1
2090002,224066911,1,0,夺宝游戏币x1
2090002,224141055,1,0,夺宝游戏币x1
2090402,214832028,1,0,夺宝游戏币x1
2090402,214864510,1,0,夺宝游戏币x1
2090402,214910070,1,0,夺宝游戏币x1
2090402,215054161,76,0,夺宝游戏币x76
2090402,215657704,1,0,夺宝游戏币x1
2090402,215661704,2,0,夺宝游戏币x2
2090402,215663243,1,0,夺宝游戏币x1
2090402,215685809,1,0,夺宝游戏币x1
2090402,215689802,1,0,夺宝游戏币x1
2090402,215744177,1,0,夺宝游戏币x1
2090402,215777370,1,0,夺宝游戏币x1
2090402,215794300,2,0,夺宝游戏币x2
2090402,215807283,1,0,夺宝游戏币x1
2090402,216167929,1,0,夺宝游戏币x1
2090402,216175391,1,0,夺宝游戏币x1
2090402,216198135,4174,4,夺宝游戏币x4174、点金手x4
2090402,216221376,1,0,夺宝游戏币x1
2090402,216245832,1,0,夺宝游戏币x1
2090402,216267094,1,0,夺宝游戏币x1
2090402,216288734,1,0,夺宝游戏币x1
2090402,216308624,1,0,夺宝游戏币x1
2090402,216435776,1,0,夺宝游戏币x1
2090402,224272523,1,0,夺宝游戏币x1
2090802,216868904,1,0,夺宝游戏币x1
2090802,216947434,1,0,夺宝游戏币x1
2090802,216950091,1,0,夺宝游戏币x1
2090802,216985026,1,0,夺宝游戏币x1
2090802,216986210,1,0,夺宝游戏币x1
2090802,216994022,1,0,夺宝游戏币x1
2090802,217010935,226,1,夺宝游戏币x226、点金手x1
2090802,217011584,1,0,夺宝游戏币x1
2090802,217022353,1,0,夺宝游戏币x1
2090802,217031348,2,0,夺宝游戏币x2
2090802,217046936,1,0,夺宝游戏币x1
2090802,217075905,2,0,夺宝游戏币x2
2090802,217105307,1,0,夺宝游戏币x1
2090802,217124747,1,0,夺宝游戏币x1
2090802,217156697,1,0,夺宝游戏币x1
2090802,217207517,2,0,夺宝游戏币x2
2090802,217281659,2,0,夺宝游戏币x2
2090802,217281761,1,0,夺宝游戏币x1
2090802,217305726,1,0,夺宝游戏币x1
2090802,217341283,1,0,夺宝游戏币x1
2090802,217361107,1,0,夺宝游戏币x1
2090802,217914972,1,0,夺宝游戏币x1
2090802,217933627,1,0,夺宝游戏币x1
2090802,217941499,1,0,夺宝游戏币x1
2090802,217941963,1,0,夺宝游戏币x1
2090802,217944405,346,2,夺宝游戏币x346、点金手x2
2090802,217947367,2,0,夺宝游戏币x2
2090802,217956165,107,1,夺宝游戏币x107、点金手x1
2090802,217972701,177,0,夺宝游戏币x177
2090802,218003662,1,0,夺宝游戏币x1
2090802,218022870,1,0,夺宝游戏币x1
2090802,218034486,1,0,夺宝游戏币x1
2090802,221275099,1,0,夺宝游戏币x1
2090802,224167038,51,1,夺宝游戏币x51、点金手x1
2091102,217371926,1,0,夺宝游戏币x1
2091102,217374841,1,0,夺宝游戏币x1
2091102,217377617,1,0,夺宝游戏币x1
2091102,217393365,1,0,夺宝游戏币x1
2091102,217403862,848,2,夺宝游戏币x848、点金手x2
2091102,217405156,1,0,夺宝游戏币x1
2091102,217440421,1,0,夺宝游戏币x1
2091102,217441346,2,0,夺宝游戏币x2
2091102,217457178,1,0,夺宝游戏币x1
2091102,217477334,1,0,夺宝游戏币x1
2091102,217563600,1,0,夺宝游戏币x1
2091102,217628598,1,0,夺宝游戏币x1
2091102,217800287,1,0,夺宝游戏币x1
2091102,218114109,2,0,夺宝游戏币x2
2091102,218390057,1,0,夺宝游戏币x1
2091102,218421140,2,0,夺宝游戏币x2
2091102,218443274,2,0,夺宝游戏币x2
2091102,218449960,76,0,夺宝游戏币x76
2091102,218453225,1,0,夺宝游戏币x1
2091102,218469411,1,0,夺宝游戏币x1
2091102,218510630,1,0,夺宝游戏币x1
2091102,218523523,1,0,夺宝游戏币x1
2091102,218572014,1,0,夺宝游戏币x1
2091102,218756550,2,0,夺宝游戏币x2
2091102,218760933,1,0,夺宝游戏币x1
2091102,218780465,1,0,夺宝游戏币x1
2091102,218785514,2,0,夺宝游戏币x2
2091102,218786694,1,0,夺宝游戏币x1
2091102,218807939,1,0,夺宝游戏币x1
2091102,218819964,2,0,夺宝游戏币x2
2091102,218878565,1,0,夺宝游戏币x1
2091102,218895089,1,0,夺宝游戏币x1
2091102,218901034,1,0,夺宝游戏币x1
2091102,218948947,1,0,夺宝游戏币x1
2091102,218957627,1,0,夺宝游戏币x1
2091102,218958563,1,0,夺宝游戏币x1
2091102,218972480,1,0,夺宝游戏币x1
2091102,218976887,1,0,夺宝游戏币x1
2091102,220434484,1,0,夺宝游戏币x1
2091102,221692248,1,0,夺宝游戏币x1
2091102,223602769,1,0,夺宝游戏币x1
2091302,217727658,1,0,夺宝游戏币x1
2091302,217730566,1,0,夺宝游戏币x1
2091302,217757862,1,0,夺宝游戏币x1
2091302,217778186,1,0,夺宝游戏币x1
2091302,217780489,2,0,夺宝游戏币x2
2091302,217812637,1,0,夺宝游戏币x1
2091302,217815810,27,0,夺宝游戏币x27
2091302,217853892,1,0,夺宝游戏币x1
2091302,218043861,2,0,夺宝游戏币x2
2091302,218063895,1,0,夺宝游戏币x1
2091302,218064471,1,0,夺宝游戏币x1
2091302,218073455,1,0,夺宝游戏币x1
2091302,218101067,1,0,夺宝游戏币x1
2091302,218109905,1,0,夺宝游戏币x1
2091302,218110198,1,0,夺宝游戏币x1
2091302,218112957,1,0,夺宝游戏币x1
2091302,218151732,1,0,夺宝游戏币x1
2091302,218200973,1,0,夺宝游戏币x1
2091302,218215413,1,0,夺宝游戏币x1
2091302,218302448,1,0,夺宝游戏币x1
2091302,218305608,1,0,夺宝游戏币x1
2091302,218565874,2,0,夺宝游戏币x2
2091302,218591670,1,0,夺宝游戏币x1
2091302,218605508,44,0,夺宝游戏币x44
2091302,218610415,2,0,夺宝游戏币x2
2091302,218645501,76,0,夺宝游戏币x76
2091302,218649297,2,0,夺宝游戏币x2
2091302,218649506,351,2,夺宝游戏币x351、点金手x2
2091302,218650976,2,0,夺宝游戏币x2
2091302,218655117,76,0,夺宝游戏币x76
2091302,218662304,1,0,夺宝游戏币x1
2091302,218666368,1,0,夺宝游戏币x1
2091302,218672562,1,0,夺宝游戏币x1
2091302,218715081,1,0,夺宝游戏币x1
2091302,218717201,1,0,夺宝游戏币x1
2091302,218726023,1,0,夺宝游戏币x1
2091302,218733209,1,0,夺宝游戏币x1
2091302,218740102,1,0,夺宝游戏币x1
2092002,219001016,1,0,夺宝游戏币x1
2092002,219012183,183,0,夺宝游戏币x183
2092002,219012300,1,0,夺宝游戏币x1
2092002,219023667,1,0,夺宝游戏币x1
2092002,219056827,1,0,夺宝游戏币x1
2092002,219075642,1,0,夺宝游戏币x1
2092002,219075914,2,0,夺宝游戏币x2
2092002,219077702,1,0,夺宝游戏币x1
2092002,219119828,1,0,夺宝游戏币x1
2092002,219131780,26,0,夺宝游戏币x26
2092002,219145515,1,0,夺宝游戏币x1
2092002,220468577,1,0,夺宝游戏币x1
2092102,219191772,1,0,夺宝游戏币x1
2092102,219216000,1,0,夺宝游戏币x1
2092102,219253980,1,0,夺宝游戏币x1
2092102,219272616,1,0,夺宝游戏币x1
2092102,219297162,1,0,夺宝游戏币x1
2092102,219314346,1,0,夺宝游戏币x1
2092102,219324922,1,0,夺宝游戏币x1
2092102,219335478,1,0,夺宝游戏币x1
2092102,219338244,1,0,夺宝游戏币x1
2092102,219378732,1,0,夺宝游戏币x1
2092102,219405295,1,0,夺宝游戏币x1
2092102,221086305,1,0,夺宝游戏币x1
2092102,222503969,1,0,夺宝游戏币x1
2092102,224003311,1,0,夺宝游戏币x1
2092102,224037027,1,0,夺宝游戏币x1
2092102,224039864,1,0,夺宝游戏币x1
2092202,219414478,1,0,夺宝游戏币x1
2092202,219430018,1,0,夺宝游戏币x1
2092202,219448133,1,0,夺宝游戏币x1
2092202,219490874,1,0,夺宝游戏币x1
2092202,219521262,1,0,夺宝游戏币x1
2092202,219532519,1,0,夺宝游戏币x1
2092202,219535131,66,0,夺宝游戏币x66
2092202,219571788,1,0,夺宝游戏币x1
2092202,219577861,2,0,夺宝游戏币x2
2092202,219591452,2,0,夺宝游戏币x2
2092202,219600924,1,0,夺宝游戏币x1
2092202,219601977,1,0,夺宝游戏币x1
2092202,219604507,1,0,夺宝游戏币x1
2092202,221396965,77,0,夺宝游戏币x77
2092302,219637912,1,0,夺宝游戏币x1
2092302,219688657,1,0,夺宝游戏币x1
2092302,219708276,1,0,夺宝游戏币x1
2092302,219728965,1,0,夺宝游戏币x1
2092302,219751964,1,0,夺宝游戏币x1
2092302,219807463,1,0,夺宝游戏币x1
2092402,219894447,1,0,夺宝游戏币x1
2092402,219923320,1,0,夺宝游戏币x1
2092402,219925681,2,0,夺宝游戏币x2
2092402,220081146,1,0,夺宝游戏币x1
2092402,220090773,1,0,夺宝游戏币x1
2092402,220516948,1,0,夺宝游戏币x1
2092502,220011190,1,0,夺宝游戏币x1
2092502,220026714,1,0,夺宝游戏币x1
2092502,220111228,27,0,夺宝游戏币x27
2092502,220116576,1,0,夺宝游戏币x1
2092502,220131620,1,0,夺宝游戏币x1
2092502,220133101,1,0,夺宝游戏币x1
2092502,220133624,1,0,夺宝游戏币x1
2092502,220137007,1,0,夺宝游戏币x1
2092502,220167650,1,0,夺宝游戏币x1
2092502,224383160,1,0,夺宝游戏币x1
2092602,220191333,1,0,夺宝游戏币x1
2092602,220202069,1,0,夺宝游戏币x1
2092602,220210501,1,0,夺宝游戏币x1
2092602,220218253,1,0,夺宝游戏币x1
2092602,220226534,1,0,夺宝游戏币x1
2092602,220229244,1,0,夺宝游戏币x1
2092602,220247202,1,0,夺宝游戏币x1
2092602,220251469,1,0,夺宝游戏币x1
2092602,220259597,2,0,夺宝游戏币x2
2092602,220274143,1,0,夺宝游戏币x1
2092602,220279516,2,0,夺宝游戏币x2
2092602,220294535,1,0,夺宝游戏币x1
2092602,220316020,1,0,夺宝游戏币x1
2092602,220365014,1,0,夺宝游戏币x1
2092602,220401571,2,0,夺宝游戏币x2
2092702,220426859,2,0,夺宝游戏币x2
2092702,220436295,1,0,夺宝游戏币x1
2092702,220459802,1,0,夺宝游戏币x1
2092702,220476433,2,0,夺宝游戏币x2
2092702,220483460,1,0,夺宝游戏币x1
2092702,220519286,26,0,夺宝游戏币x26
2092702,221253697,1,0,夺宝游戏币x1
2092802,220535919,2,0,夺宝游戏币x2
2092802,220553191,3,0,夺宝游戏币x3
2092802,220557860,2,0,夺宝游戏币x2
2092802,220560087,26,0,夺宝游戏币x26
2092802,220565976,1,0,夺宝游戏币x1
2092802,220577991,1,0,夺宝游戏币x1
2092802,220614692,1,0,夺宝游戏币x1
2092802,220615076,1,0,夺宝游戏币x1
2092802,220619759,1,0,夺宝游戏币x1
2092802,220620717,2,0,夺宝游戏币x2
2092802,220622650,2,0,夺宝游戏币x2
2092802,220643391,1,0,夺宝游戏币x1
2092802,220654088,26,0,夺宝游戏币x26
2092802,220662690,1,0,夺宝游戏币x1
2092802,220664485,1,0,夺宝游戏币x1
2092802,220671351,1,0,夺宝游戏币x1
2092802,220673118,1,0,夺宝游戏币x1
2092802,220683659,1,0,夺宝游戏币x1
2092802,220752198,1,0,夺宝游戏币x1
2092802,220768309,2,0,夺宝游戏币x2
2092802,220784252,1,0,夺宝游戏币x1
2092802,220787240,1,0,夺宝游戏币x1
2092802,220792592,1,0,夺宝游戏币x1
2092802,220801313,1,0,夺宝游戏币x1
2092802,220802502,1,0,夺宝游戏币x1
2092802,220812495,1,0,夺宝游戏币x1
2092802,220834579,1,0,夺宝游戏币x1
2092802,220838877,1,0,夺宝游戏币x1
2092802,224210051,1,0,夺宝游戏币x1
2092802,224503703,1,0,夺宝游戏币x1
2092902,220686146,1,0,夺宝游戏币x1
2092902,220707924,1,0,夺宝游戏币x1
2092902,220722610,1,0,夺宝游戏币x1
2092902,220725620,1,0,夺宝游戏币x1
2092902,220733866,1,0,夺宝游戏币x1
2092902,222047869,1,0,夺宝游戏币x1
2093002,220890124,2,0,夺宝游戏币x2
2093002,220905206,1,0,夺宝游戏币x1
2093002,220926167,1,0,夺宝游戏币x1
2093002,220953270,1,0,夺宝游戏币x1
2093002,220955437,1,0,夺宝游戏币x1
2093002,220959940,1,0,夺宝游戏币x1
2093002,220961472,2,0,夺宝游戏币x2
2093002,220967654,1,0,夺宝游戏币x1
2093002,220990771,2,0,夺宝游戏币x2
2093002,221001039,1,0,夺宝游戏币x1
2093002,221565207,2,0,夺宝游戏币x2
2093002,224423984,26,0,夺宝游戏币x26
2093102,221013790,1,0,夺宝游戏币x1
2093102,221016933,76,1,夺宝游戏币x76、点金手x1
2093102,221031529,1,0,夺宝游戏币x1
2093102,221042637,1,0,夺宝游戏币x1
2093102,221046273,1,0,夺宝游戏币x1
2093102,221057959,1,0,夺宝游戏币x1
2093102,221063751,1359,2,夺宝游戏币x1359、点金手x2
2093102,221067106,2,0,夺宝游戏币x2
2093102,221070063,1,0,夺宝游戏币x1
2093102,221076152,185,1,夺宝游戏币x185、点金手x1
2093102,221081977,1,0,夺宝游戏币x1
2093102,221087204,1,0,夺宝游戏币x1
2093102,221091110,1,0,夺宝游戏币x1
2093102,221135003,1,0,夺宝游戏币x1
2093202,221167730,2,0,夺宝游戏币x2
2093202,221173051,1,0,夺宝游戏币x1
2093202,221217141,1,0,夺宝游戏币x1
2093202,221223016,1,0,夺宝游戏币x1
2093202,221241287,1,0,夺宝游戏币x1
2093202,221346628,1,0,夺宝游戏币x1
2093202,221363388,1,0,夺宝游戏币x1
2093302,221381835,1,0,夺宝游戏币x1
2093302,221389630,1,0,夺宝游戏币x1
2093302,221393169,1,0,夺宝游戏币x1
2093302,221408991,2,0,夺宝游戏币x2
2093302,221417301,2,0,夺宝游戏币x2
2093302,221418847,1,0,夺宝游戏币x1
2093302,221426681,1,0,夺宝游戏币x1
2093302,221439169,1,0,夺宝游戏币x1
2093302,221443416,51,1,夺宝游戏币x51、点金手x1
2093402,221455087,2,0,夺宝游戏币x2
2093402,221502566,1,0,夺宝游戏币x1
2093402,221545394,1,0,夺宝游戏币x1
2093402,221608188,1,0,夺宝游戏币x1
2093502,221635135,1,0,夺宝游戏币x1
2093502,221664742,1,0,夺宝游戏币x1
2093502,221702656,1,0,夺宝游戏币x1
2093502,221712973,1,0,夺宝游戏币x1
2093502,221753741,2,0,夺宝游戏币x2
2093602,221832783,1,0,夺宝游戏币x1
2093602,221838833,1,0,夺宝游戏币x1
2093602,221849366,2,0,夺宝游戏币x2
2093602,221872948,1,0,夺宝游戏币x1
2093602,221887345,1,0,夺宝游戏币x1
2093602,221909243,1,0,夺宝游戏币x1
2093602,221910391,1,0,夺宝游戏币x1
2093602,221936353,1,0,夺宝游戏币x1
2093602,221963016,2,0,夺宝游戏币x2
2093602,221966818,1,0,夺宝游戏币x1
2093602,221967459,1,0,夺宝游戏币x1
2093602,221973406,1,0,夺宝游戏币x1
2093702,222041149,1,0,夺宝游戏币x1
2093702,222041800,1,0,夺宝游戏币x1
2093702,222067709,2,0,夺宝游戏币x2
2093702,222104553,11,0,夺宝游戏币x11
2093702,222109950,1,0,夺宝游戏币x1
2093702,222145662,2,0,夺宝游戏币x2
2093802,222172576,1,0,夺宝游戏币x1
2093802,222172757,26,0,夺宝游戏币x26
2093802,222174001,51,1,夺宝游戏币x51、点金手x1
2093802,222174352,1,0,夺宝游戏币x1
2093802,222175883,1,0,夺宝游戏币x1
2093802,222185213,1,0,夺宝游戏币x1
2093802,222186550,26,0,夺宝游戏币x26
2093802,222196345,1,0,夺宝游戏币x1
2093802,222216879,1,0,夺宝游戏币x1
2093802,222217032,1,0,夺宝游戏币x1
2093802,222231969,1,0,夺宝游戏币x1
2093802,222243594,576,2,夺宝游戏币x576、点金手x2
2093802,222260831,1,0,夺宝游戏币x1
2093802,222261246,27,0,夺宝游戏币x27
2093802,222267250,25,0,夺宝游戏币x25
2093802,222269358,1,0,夺宝游戏币x1
2093802,222280529,1,0,夺宝游戏币x1
2093802,222283862,2,0,夺宝游戏币x2
2093802,223757821,1,0,夺宝游戏币x1
2093902,222324462,1,0,夺宝游戏币x1
2093902,222327713,1,0,夺宝游戏币x1
2093902,222335516,1,0,夺宝游戏币x1
2093902,222336160,1,0,夺宝游戏币x1
2093902,222360794,1,0,夺宝游戏币x1
2093902,222365146,1,0,夺宝游戏币x1
2093902,222367165,2,0,夺宝游戏币x2
2093902,222372773,1,0,夺宝游戏币x1
2093902,222373189,1,0,夺宝游戏币x1
2093902,222374843,1,0,夺宝游戏币x1
2093902,222393825,1,0,夺宝游戏币x1
2093902,222394218,1,0,夺宝游戏币x1
2093902,222401753,1,0,夺宝游戏币x1
2093902,222406010,1,0,夺宝游戏币x1
2093902,222411996,1,0,夺宝游戏币x1
2093902,222413210,2,0,夺宝游戏币x2
2093902,222414714,1,0,夺宝游戏币x1
2093902,222425815,1,0,夺宝游戏币x1
2093902,222428602,1,0,夺宝游戏币x1
2094002,222445996,704,0,夺宝游戏币x704
2094002,222446450,1,0,夺宝游戏币x1
2094002,222447822,1,0,夺宝游戏币x1
2094002,222455377,1,0,夺宝游戏币x1
2094002,222456989,1,0,夺宝游戏币x1
2094002,222470608,1,0,夺宝游戏币x1
2094002,222472464,1,0,夺宝游戏币x1
2094002,222476028,1,0,夺宝游戏币x1
2094002,222478492,2,0,夺宝游戏币x2
2094002,222488485,1,0,夺宝游戏币x1
2094002,222492552,1,0,夺宝游戏币x1
2094002,222496383,1,0,夺宝游戏币x1
2094002,222506138,1,0,夺宝游戏币x1
2094002,222522452,1,0,夺宝游戏币x1
2094002,222541081,1,0,夺宝游戏币x1
2094002,222542030,2,0,夺宝游戏币x2
2094002,222549036,1,0,夺宝游戏币x1
2094002,222551666,1,0,夺宝游戏币x1
2094002,222553738,1,0,夺宝游戏币x1
2094002,222554138,2,0,夺宝游戏币x2
2094102,222549364,1,0,夺宝游戏币x1
