服务器ID,玩家ID,礼包ID,支付金额,代币数量,购买时间
2021902,14674040,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 19:00:04.100
2079102,35911528,,0.0,5000.0,2026-04-18 19:09:16.481
2006102,9126115,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 19:15:30.494
2016902,169859,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 19:19:38.065
2007202,63799212,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 19:20:34.546
2007202,266079,,0.0,5000.0,2026-04-18 19:31:51.555
2006402,4272186,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 19:33:33.296
2013402,10086055,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 19:34:32.326
2006502,5227772,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 19:35:13.045
2007202,258957,,0.0,1000.0,2026-04-18 19:35:33.897
2007202,258957,,0.0,2500.0,2026-04-18 19:35:35.811
2016902,22009185,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 19:36:26.893
2091102,217441346,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 19:39:23.020
2006102,58127504,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 19:40:41.714
2013402,10086055,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 19:44:16.048
2006402,3835444,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 19:48:37.425
2052702,44062861,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 19:50:03.583
2051302,42051378,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 19:54:23.763
2000808,219001016,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 19:54:24.449
2075802,79295807,,0.0,5000.0,2026-04-18 19:59:49.822
2033902,28076307,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 19:59:59.664
2050802,40761300,ape_0099_cd_oap_anni,0.99,200.0,2026-04-18 20:00:33.714
2050502,10214923,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:00:59.455
2079402,35549372,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:02:05.741
2028602,19943798,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:02:42.878
2033202,26422876,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:06:34.970
2017802,11736516,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 20:10:46.098
2058402,63873033,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:11:17.529
2006402,5849885,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:12:15.728
2060302,55280714,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 20:14:35.884
2006402,5849885,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:15:22.567
2054002,19893734,ape_19999_cd_oap2,199.99,21000.0,2026-04-18 20:15:29.626
2058302,52561379,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:17:41.655
2027002,23659532,ape_19999_cd_oap2,199.99,21000.0,2026-04-18 20:21:41.964
2006402,7710759,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:24:42.249
2038602,31525705,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 20:24:54.546
2038602,31525705,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 20:25:31.064
2054002,45574945,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:26:41.216
2016902,169859,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:27:19.215
2006402,5849885,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:30:21.113
2055802,48891507,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 20:30:48.675
2069702,72848715,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:31:32.911
2062602,6002215,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 20:32:23.684
2025502,18374122,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 20:32:30.944
2077102,81396265,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 20:34:51.581
2025502,18374122,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 20:35:06.716
2075202,78848664,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:38:31.509
2058402,56049845,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 20:46:55.282
2032402,28494826,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:47:39.699
2032002,25602497,,0.0,1000.0,2026-04-18 20:50:00.495
2046502,37569323,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 20:50:40.421
2046502,37569323,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:51:53.517
2050802,39750047,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 20:52:29.327
2041002,39338581,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 20:54:20.081
2066102,73076858,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 20:54:44.145
2033902,21065782,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:58:31.022
2016902,22009185,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 20:59:30.434
2030502,24396948,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 21:00:39.384
2062602,62911328,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 21:16:50.820
2058402,53728698,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 21:16:54.410
2041002,23429259,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 21:17:46.644
2006102,7932095,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 21:18:30.290
2079302,87483171,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 21:19:12.571
2073702,73474771,ape_19999_cd_oap2,199.99,21000.0,2026-04-18 21:19:12.626
2093902,222421361,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 21:23:59.473
2060902,64930610,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 21:26:04.720
2058402,54794460,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 21:30:53.662
2041002,34038613,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 21:32:04.792
2016902,45102230,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 21:33:04.680
2077002,200690715,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 21:33:12.153
2007202,6314102,,0.0,1000.0,2026-04-18 21:36:53.778
2007202,6314102,,0.0,2500.0,2026-04-18 21:36:55.445
2007202,6314102,,0.0,5000.0,2026-04-18 21:36:57.143
2060302,67403237,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 21:44:30.461
2066102,73695992,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 21:44:44.219
2060302,64543350,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 21:46:06.765
2047502,38096868,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 21:51:19.278
2051302,43125806,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 21:52:30.738
2075202,78887332,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 21:53:07.406
2058402,52851759,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 21:58:19.116
2055802,48353212,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 22:05:53.869
2055802,48353212,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 22:06:14.739
2077102,80716692,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 22:09:53.433
2006402,8028193,2013511018_monkey_currency,4.99,500.0,2026-04-18 22:10:23.139
2006402,8028193,,0.0,500.0,2026-04-18 22:10:23.141
2079102,203724727,ape_0099_cd_oap_anni,0.99,200.0,2026-04-18 22:14:44.285
2088302,210305670,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 22:14:52.381
2007202,23809498,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 22:16:14.079
2010108,213445284,,0.0,1000.0,2026-04-18 22:16:54.642
2017802,11698989,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 22:22:47.813
2052502,43788487,,0.0,1000.0,2026-04-18 22:23:21.063
2052502,43788487,,0.0,2500.0,2026-04-18 22:23:24.607
2095002,223655009,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 22:24:10.431
2033902,27230447,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 22:28:34.170
2052702,43352967,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 22:29:00.790
2043802,28464765,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 22:32:12.379
2079402,85312030,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 22:33:15.044
2079402,85312030,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 22:34:05.369
2069702,71967778,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 22:41:07.383
2062602,10110859,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 22:47:02.035
2012402,9125892,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 22:48:56.344
2060302,59876397,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 23:02:48.714
2074702,41440335,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 23:07:00.810
2060302,56617494,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 23:07:07.408
2054002,38318884,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 23:08:32.903
2084502,206050535,ape_49999_cd_oap2,499.99,52500.0,2026-04-18 23:12:29.318
2016902,12122284,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 23:12:53.498
2077002,202181249,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 23:13:44.508
2016902,22009185,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 23:15:32.550
2016902,22009185,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 23:15:58.722
2093902,222344900,ape_19999_cd_oap2,199.99,21000.0,2026-04-18 23:16:01.864
2092602,220194067,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 23:16:38.917
2093202,221148118,,0.0,1000.0,2026-04-18 23:19:34.047
2093202,221148118,2013511019_monkey_currency,9.99,1000.0,2026-04-18 23:19:34.047
2055802,50159755,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 23:20:35.198
2041002,30187813,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 23:25:49.115
2088302,210370222,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 23:32:18.794
2061402,34108816,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 23:40:41.836
2077002,202181249,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 23:42:44.708
2006102,58127504,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 23:45:40.460
2027002,23702681,2013511019_monkey_currency,9.99,1000.0,2026-04-18 23:45:43.054
2027002,23702681,,0.0,1000.0,2026-04-18 23:45:43.055
2093102,221031529,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 23:47:19.305
2058402,53123610,ape_1999_cd_oap2,19.99,2100.0,2026-04-18 23:47:41.660
2055802,48892343,,0.0,1000.0,2026-04-18 23:48:33.616
2055302,47291897,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 23:51:32.843
2058402,53123610,ape_0999_cd_oap2,9.99,1050.0,2026-04-18 23:51:55.733
2079102,14422450,ape_9999_cd_oap2,99.99,10500.0,2026-04-18 23:55:29.341
2029902,23526241,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 23:58:31.056
2058402,52825449,ape_4999_cd_oap2,49.99,5250.0,2026-04-18 23:59:42.628
2079302,20979216,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 00:05:52.393
2023502,21076020,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 00:06:55.138
2084102,205271228,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 00:10:46.950
2023502,16274477,,0.0,2500.0,2026-04-19 00:15:24.459
2044602,36663653,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 00:19:43.693
2016902,51573543,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 00:27:26.998
2062602,61365758,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 00:27:56.693
2006702,7351210,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 00:29:11.721
2050802,23462754,,0.0,2500.0,2026-04-19 00:29:55.208
2038602,33106717,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 00:30:52.160
2006702,7351210,,0.0,2500.0,2026-04-19 00:33:35.364
2010108,214517311,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 00:34:16.765
2077102,82617441,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 00:35:01.897
2054202,47084081,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 00:35:15.871
2041002,33031473,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 00:38:37.414
2006702,7351210,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 00:41:00.690
2013402,9635432,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 00:41:25.794
2058402,47584026,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 00:41:40.043
2013602,9373239,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 00:44:54.428
2062602,64785139,,0.0,1000.0,2026-04-19 00:49:07.489
2062602,64785139,,0.0,2500.0,2026-04-19 00:49:09.960
2062602,64785139,,0.0,5000.0,2026-04-19 00:49:12.171
2066102,70142578,ape_0999_cd_oap_month1,9.99,1000.0,2026-04-19 00:49:20.306
2066102,70142578,ape_0099_cd_oap_anni,0.99,200.0,2026-04-19 00:49:52.856
2066102,67460079,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 00:59:48.959
2054002,55807692,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 01:00:32.138
2016902,20122563,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 01:04:36.391
2006402,3835444,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 01:13:31.132
2079302,85667476,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 01:14:58.118
2038602,20523163,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 01:17:05.616
2079302,87483171,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 01:19:41.573
2050802,21394289,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 01:19:59.351
2077102,82617441,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 01:21:16.536
2093202,221241156,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 01:21:50.689
2077102,82617441,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 01:22:54.115
2058402,53728698,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 01:27:20.120
2052702,44062861,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 01:28:11.224
2077702,200308757,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 01:28:14.652
2058302,52561379,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 01:33:28.320
2041002,31194259,,0.0,5000.0,2026-04-19 01:39:17.439
2012402,7460872,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 01:40:45.686
2050802,26102531,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 01:44:01.820
2049702,41703085,,0.0,2500.0,2026-04-19 01:46:00.358
2094802,223467559,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 01:46:10.670
2028602,23373799,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 01:46:16.612
2030502,24396948,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 01:46:18.061
2000808,219873303,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 01:46:39.815
2093802,222172757,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 01:46:55.334
2041002,12151472,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 01:48:03.009
2058402,49976038,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 01:49:41.929
2052502,43634643,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 01:50:06.827
2016902,12143109,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 01:50:19.471
2022002,14975520,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 01:50:51.847
2041002,43103830,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 01:51:26.485
2016902,22009185,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 01:53:45.023
2041002,43589700,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 01:54:30.126
2079302,87483171,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 01:58:29.746
2016902,22009185,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 02:00:46.554
2021902,15545255,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 02:00:59.788
2039502,32366679,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:02:35.653
2041002,43589700,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:02:46.494
2060302,55210683,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:03:51.313
2027002,20097877,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:03:53.589
2060302,55210683,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 02:04:19.948
2027002,20097877,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:04:25.930
2060302,55210683,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 02:05:02.106
2012402,17718146,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:06:25.643
2027002,20097877,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:07:02.011
2047102,37035162,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:07:28.205
2027002,20097877,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:07:53.087
2047102,37035162,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 02:08:09.581
2033902,19928862,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:09:12.422
2000808,219535131,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 02:09:53.175
2068602,69144170,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:09:59.505
2015702,15854387,2013511020_monkey_currency,19.99,2000.0,2026-04-19 02:10:00.040
2015702,15854387,,0.0,2000.0,2026-04-19 02:10:00.042
2073702,73474771,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 02:10:45.274
2052702,44062861,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 02:10:53.444
2012402,8760658,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 02:10:56.584
2054002,47059137,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 02:11:05.564
2054002,47059137,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:11:42.702
2016902,22009185,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 02:12:18.959
2058402,57851814,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:12:26.177
2000808,219535131,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:13:07.324
2055302,42730200,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 02:15:09.309
2058402,53995935,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:16:23.765
2058402,53995935,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:17:16.477
2058402,53995935,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 02:17:29.747
2000808,219873303,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:18:13.278
2075802,79113564,2013511019_monkey_currency,9.99,1000.0,2026-04-19 02:18:27.593
2075802,79113564,,0.0,1000.0,2026-04-19 02:18:27.594
2013402,10086055,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:19:28.910
2058302,52598655,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:21:24.762
2062602,14568516,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:22:05.076
2058402,52764950,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 02:23:15.825
2016902,42561838,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 02:24:27.300
2010108,215212281,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 02:25:16.656
2052502,49833858,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 02:25:23.995
2007202,17543725,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:25:24.942
2010108,213445284,,0.0,2500.0,2026-04-19 02:26:57.602
2010108,213445284,,0.0,5000.0,2026-04-19 02:27:08.411
2063202,57673855,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:27:35.311
2063202,57673855,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 02:27:50.843
2063202,57673855,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 02:28:08.433
2055302,42321634,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:29:43.029
2041002,43589700,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:30:38.351
2093802,222186550,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 02:32:46.589
2044602,34840972,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:36:14.855
2060302,4963939,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:36:28.520
2016902,12122284,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:36:49.308
2016902,12122284,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:40:34.740
2006102,7081997,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 02:40:38.337
2031402,24196485,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 02:43:27.165
2092702,220519286,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 02:43:56.081
2016902,12122284,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:44:25.724
2050502,10214923,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 02:46:13.318
2052702,43894949,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 02:46:37.847
2007202,24505327,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:47:31.673
2084502,206100721,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:49:07.420
2018502,12766621,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 02:50:55.562
2039502,12146857,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:54:13.339
2077002,80730220,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 02:57:22.165
2060302,57045506,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 02:59:08.358
2058802,45215660,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 03:04:40.247
2032402,28117708,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 03:05:20.600
2058802,45958168,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 03:05:21.699
2030002,25905112,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 03:11:33.891
2091102,217397009,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 03:12:49.565
2058802,45215660,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 03:13:16.364
2058402,52764950,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 03:15:01.065
2092702,220519286,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 03:16:46.325
2058802,45215660,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 03:17:47.289
2007202,24505327,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 03:20:19.607
2079302,84957257,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 03:23:18.042
2058802,45958168,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 03:26:21.078
2006402,3393056,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 03:32:02.236
2051302,49101138,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 03:33:07.622
2060302,56920270,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 03:34:52.362
2058402,53331344,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 03:43:20.608
2032402,27836896,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 03:47:57.527
2055302,42743959,2013511022_monkey_currency,99.99,10000.0,2026-04-19 03:50:13.356
2055302,42743959,,0.0,10000.0,2026-04-19 03:50:13.358
2041002,33756809,,0.0,2500.0,2026-04-19 04:00:21.922
2041002,27700523,,0.0,2500.0,2026-04-19 04:00:22.931
2077102,80080095,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 04:02:11.770
2060302,4963939,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 04:02:37.792
2054202,46614851,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 04:06:39.751
2054202,47084081,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 04:10:05.548
2077102,82629288,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 04:10:28.839
2088302,210370222,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 04:11:25.325
2092902,220722610,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 04:11:56.740
2058402,53803678,ape_0999_cd_oap_month1,9.99,1000.0,2026-04-19 04:12:29.122
2052702,43388938,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 04:14:03.193
2013402,7378760,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 04:17:12.357
2032402,27616575,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 04:18:42.407
2077102,202856074,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 04:28:38.769
2069702,69018407,2013511019_monkey_currency,9.99,1000.0,2026-04-19 04:31:43.090
2069702,69018407,,0.0,1000.0,2026-04-19 04:31:43.091
2084102,205211705,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 04:32:34.151
2052502,49509683,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 04:35:18.138
2052502,49829436,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 04:36:13.725
2063202,62817095,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 04:45:24.194
2063202,62817095,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 04:45:43.746
2088902,218780708,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 04:46:24.963
2052502,49509683,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 04:46:30.864
2052502,49509683,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 04:49:15.818
2058402,56389296,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 04:50:17.255
2092902,220722610,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 04:55:01.373
2086302,206802275,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 04:55:08.710
2037402,24952300,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 04:55:47.678
2038602,31708742,2013511019_monkey_currency,9.99,1000.0,2026-04-19 04:56:28.780
2038602,31708742,,0.0,1000.0,2026-04-19 04:56:28.781
2030002,27365152,2013511021_monkey_currency,49.99,5000.0,2026-04-19 04:57:20.029
2030002,27365152,,0.0,5000.0,2026-04-19 04:57:20.030
2068602,34839533,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 04:57:51.249
2052702,44062861,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 04:58:29.378
2018602,14253670,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 04:59:18.283
2092902,220722610,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 05:03:04.521
2062602,61250279,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 05:05:31.432
2041002,13918668,ape_19999_cd_oap2,199.99,21000.0,2026-04-19 05:11:33.934
2041002,13918668,ape_9999_cd_oap2,99.99,10500.0,2026-04-19 05:12:43.062
2050802,39750047,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 05:13:37.657
2094502,223152591,ape_1999_cd_oap2,19.99,2100.0,2026-04-19 05:13:48.816
2060302,61772013,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 05:18:15.792
2022002,15364202,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 05:19:10.903
2037402,24952300,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 05:21:24.565
2066102,73271573,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 05:22:46.528
2060302,61772013,ape_0999_cd_oap2,9.99,1050.0,2026-04-19 05:23:14.374
2039502,31770614,ape_4999_cd_oap2,49.99,5250.0,2026-04-19 05:36:31.060
