"活动 ID","活动名称","服务器（组）","是否跨服排名","是否跨服","活动开始时间","活动结束时间","活动持续时长","最后操作人","最后更新时间","状态"
7379	,情人节-限时抢购-S3-5-通用皮（3期	,"1组 (2006102, 2006402, 2006502, 2006702, 2007202, 2008502, 2010102, 2010302, 2012102, 2012302, 2012402, 2013402, 2013602, 2014502, 2015702, 2016902, 2017802, 2018202, 2018502, 2018602, 2019202, 2021902, 2022002, 2023502, 2024402, 2024502, 2024702, 2025502, 2026002, 2027002, 2028602, 2029902, 2030002, 2030502, 2031402, 2032002, 2032402, 2033202, 2033902, 2037402, 2038602, 2039502, 2041002, 2043802, 2044602, 2046502, 2047102, 2047502, 2049702, 2050502, 2050802, 2051002, 2051302, 2052502, 2052702, 2054002, 2054202, 2055302, 2055802, 2056102, 2058302, 2058402, 2058802, 2060302, 2060902, 2061402, 2062402, 2062602, 2063202, 2066102, 2068602, 2069702, 2073702, 2074702, 2075202, 2075802, 2077002, 2077102, 2077702, 2078402, 2078702, 2079102, 2079302, 2079402, 2084102, 2084502, 2085302, 2086302, 2087402, 2088202, 2088302, 2088802, 2088902, 2089202, 2089602, 2089702, 2089802, 2089902, 2090002, 2090102, 2090202, 2090302, 2090402, 2090502, 2090602, 2090702, 2090802, 2090902, 2091002, 2091102, 2091202, 2091302, 2091402, 2091502, 2091602, 2091702, 2091802, 2091902, 2092002, 2092102, 2600202, 2600502, 2600602, 2603302, 2603602, 2603702, 2604002, 2604402, 2605102, 2605902, 2606502, 2606802, 2606902, 2607002, 2607102, 2607202, 2607302, 2607402, 2607502, 2607602, 2607702, 2607802)"	,是	,跨服	,2026.03.02 00:00:00	,2026.03.03 00:00:00	,24h	,龚亮	,2026.02.11 08:16:25	,部署申请	
412	,KVK主活动	,"1组 (2001202, 2002002, 2002702, 2003502, 2003602, 2003702)"	,是	,跨服	,2021.11.29 00:00:00	,2021.12.30 00:00:00	,744h	,同步项目组状态	,2021.12.30 00:00:00	,已结束	
420	,2021圣诞gacha	,"1组 (2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2004102)"	,是	,跨服	,2021.12.22 00:00:00	,2021.12.29 00:00:00	,168h	,同步项目组状态	,2021.12.29 00:05:00	,已下线	
421	,圣诞节BP	,"2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702"	,否	,单服	,2021.12.22 00:00:00	,2021.12.29 00:00:00	,168h	,同步项目组状态	,2021.12.29 00:05:00	,已下线	
422	,2021圣诞gacha-兑换	,"1组 (2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2004102)"	,是	,跨服	,2021.12.22 00:00:00	,2021.12.29 00:00:00	,168h	,同步项目组状态	,2021.12.29 00:05:00	,已下线	
424	,圣诞节-掉落	,"2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702"	,否	,单服	,2021.12.24 00:00:00	,2021.12.29 00:00:00	,120h	,同步项目组状态	,2021.12.29 00:05:00	,已下线	
418	,圣诞节-七日	,"2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702"	,否	,单服	,2021.12.22 00:00:00	,2021.12.29 00:00:00	,168h	,同步项目组状态	,2021.12.29 00:05:00	,已下线	
413	,圣诞节BP	,2004102	,否	,单服	,2021.12.21 00:00:00	,2021.12.28 00:00:00	,168h	,同步项目组状态	,2021.12.28 00:05:00	,已下线	
415	,圣诞节-七日	,2004102	,否	,单服	,2021.12.21 00:00:00	,2021.12.28 00:00:00	,168h	,同步项目组状态	,2021.12.28 00:05:00	,已下线	
416	,圣诞节-掉落	,2004102	,否	,单服	,2021.12.23 00:00:00	,2021.12.28 00:00:00	,120h	,同步项目组状态	,2021.12.28 00:05:00	,已下线	
376	,英雄竞技场	,2000302	,是	,单服	,2021.09.18 00:00:00	,2021.09.19 00:00:00	,24h	,同步项目组状态	,2021.12.27 05:55:00	,已结束	
393	,万圣节-兑换	,2000302	,否	,单服	,2021.11.01 00:00:00	,2021.11.03 00:00:00	,48h	,同步项目组状态	,2021.12.27 05:55:00	,已结束	
419	,圣诞节-可持续发展	,"2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702"	,否	,单服	,2021.12.22 00:00:00	,2021.12.27 00:00:00	,120h	,同步项目组状态	,2021.12.27 00:00:00	,已下线	
417	,圣诞节-可持续发展	,2004102	,否	,单服	,2021.12.21 00:00:00	,2021.12.26 00:00:00	,120h	,同步项目组状态	,2021.12.26 00:00:00	,已下线	
423	,无尽战意（new-圣诞节版）	,"1组 (2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2004102)"	,是	,跨服	,2021.12.23 00:00:00	,2021.12.26 00:00:00	,72h	,同步项目组状态	,2021.12.26 00:00:00	,已下线	
414	,圣诞节-掉落	,2004102	,否	,单服	,2021.12.21 00:00:00	,2021.12.26 00:00:00	,120h	,邹翰翎	,2021.12.20 09:07:14	,已驳回	
407	,感恩节BP	,"2002002, 2002702, 2003502, 2003602, 2003702, 2004102"	,否	,单服	,2021.11.26 00:00:00	,2021.12.03 00:00:00	,168h	,同步项目组状态	,2021.12.03 00:05:00	,已下线	
411	,感恩节-掉落	,"2002002, 2002702, 2003502, 2003602, 2003702, 2004102"	,否	,单服	,2021.11.28 00:00:00	,2021.12.03 00:00:00	,120h	,同步项目组状态	,2021.12.03 00:05:00	,已下线	
406	,感恩节-登录	,"2002002, 2002702, 2003502, 2003602, 2003702, 2004102"	,否	,单服	,2021.11.26 00:00:00	,2021.12.03 00:00:00	,168h	,同步项目组状态	,2021.12.03 00:05:00	,已下线	
399	,感恩节BP	,2001202	,否	,单服	,2021.11.25 00:00:00	,2021.12.02 00:00:00	,168h	,同步项目组状态	,2021.12.02 00:05:00	,已下线	
403	,感恩节-掉落	,2001202	,否	,单服	,2021.11.27 00:00:00	,2021.12.02 00:00:00	,120h	,同步项目组状态	,2021.12.02 00:05:00	,已下线	
400	,感恩节-登录	,2001202	,否	,单服	,2021.11.25 00:00:00	,2021.12.02 00:00:00	,168h	,同步项目组状态	,2021.12.02 00:05:00	,已下线	
408	,感恩节-可持续发展	,"2002002, 2002702, 2003502, 2003602, 2003702, 2004102"	,否	,单服	,2021.11.26 00:00:00	,2021.12.01 00:00:00	,120h	,同步项目组状态	,2021.12.01 00:00:00	,已下线	
404	,感恩节-可持续发展	,2001202	,否	,单服	,2021.11.25 00:00:00	,2021.11.30 00:00:00	,120h	,同步项目组状态	,2021.11.30 00:00:01	,已下线	
409	,无尽战意（new-感恩节版）	,"1组 (2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2004102)"	,是	,跨服	,2021.11.26 00:00:00	,2021.11.29 00:00:00	,72h	,同步项目组状态	,2021.11.29 00:05:00	,已下线	
410	,感恩节-掉落	,2001202	,否	,单服	,2021.11.27 00:00:00	,2021.12.02 00:00:00	,120h	,邹翰翎	,2021.11.25 08:37:46	,已驳回	
405	,感恩节BP	,"2002002, 2002702, 2003502, 2003602, 2003702, 2004102"	,否	,单服	,2021.11.26 00:00:00	,2021.12.02 00:00:00	,144h	,邹翰翎	,2021.11.25 08:32:51	,已驳回	
401	,感恩节-可持续发展	,2001202	,是	,单服	,2021.11.25 00:00:00	,2021.11.30 00:00:00	,120h	,邹翰翎	,2021.11.25 06:01:05	,已驳回	
402	,万圣节-掉落	,2001202	,否	,单服	,2021.11.26 00:00:00	,2021.12.01 00:00:00	,120h	,邹翰翎	,2021.11.25 05:55:57	,已驳回	
397	,泳池派对-活跃	,"1组 (2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2004102)"	,是	,跨服	,2021.11.08 00:00:00	,2021.11.13 00:00:00	,120h	,同步项目组状态	,2021.11.13 00:05:00	,已下线	
398	,泳池派对-排名	,"1组 (2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2004102)"	,是	,跨服	,2021.11.08 00:00:00	,2021.11.13 00:00:00	,120h	,同步项目组状态	,2021.11.13 00:05:00	,已下线	
396	,泳池派对	,"1组 (2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2004102)"	,是	,跨服	,2021.11.08 00:00:00	,2021.11.13 00:00:00	,120h	,同步项目组状态	,2021.11.13 00:05:00	,已下线	
395	,无尽战意（new-节日版）	,2004102	,否	,单服	,2021.11.08 00:00:00	,2021.11.11 00:00:00	,72h	,同步项目组状态	,2021.11.11 00:05:00	,已下线	
388	,BattlePass14天-自选赛季（后台）	,"2001202, 2002002, 2002702, 2003502, 2003602, 2003702"	,否	,单服	,2021.10.26 00:00:00	,2021.11.09 00:00:00	,336h	,同步项目组状态	,2021.11.09 00:05:00	,已下线	
383	,BattlePass14天-新第三赛季（后台）	,2004102	,否	,单服	,2021.10.25 00:00:00	,2021.11.08 00:00:00	,336h	,同步项目组状态	,2021.11.08 00:00:00	,已下线	
394	,异种蛮猴的挑战（双周常循环）	,"2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2004102"	,否	,单服	,2021.11.03 00:00:00	,2021.11.07 00:00:00	,96h	,同步项目组状态	,2021.11.07 00:05:00	,已下线	
392	,万圣节-掉落	,"2002002, 2002702, 2003502, 2003602, 2003702, 2004102"	,否	,单服	,2021.10.28 00:00:00	,2021.11.03 00:00:00	,144h	,同步项目组状态	,2021.11.03 00:05:00	,已下线	
389	,万圣节-登录	,"2002002, 2002702, 2003502, 2003602, 2003702, 2004102"	,否	,单服	,2021.10.27 00:00:00	,2021.11.03 00:00:00	,168h	,同步项目组状态	,2021.11.03 00:05:00	,已下线	
390	,万圣节-兑换	,"2002002, 2002702, 2003502, 2003602, 2003702, 2004102"	,否	,单服	,2021.10.27 00:00:00	,2021.11.03 00:00:00	,168h	,同步项目组状态	,2021.11.03 00:05:00	,已下线	
384	,万圣节-兑换	,2001202	,否	,单服	,2021.10.26 00:00:00	,2021.11.02 00:00:00	,168h	,同步项目组状态	,2021.11.02 00:05:00	,已下线	
385	,万圣节-登录	,2001202	,否	,单服	,2021.10.26 00:00:00	,2021.11.02 00:00:00	,168h	,同步项目组状态	,2021.11.02 00:05:00	,已下线	
387	,万圣节-掉落	,2001202	,否	,单服	,2021.10.27 00:00:00	,2021.11.02 00:00:00	,144h	,同步项目组状态	,2021.11.02 00:05:00	,已下线	
391	,万圣节-可持续发展	,"2002002, 2002702, 2003502, 2003602, 2003702, 2004102"	,否	,单服	,2021.10.27 00:00:00	,2021.11.01 00:00:00	,120h	,同步项目组状态	,2021.11.01 00:05:00	,已下线	
386	,万圣节-可持续发展	,2001202	,否	,单服	,2021.10.26 00:00:00	,2021.10.31 00:00:00	,120h	,同步项目组状态	,2021.10.31 00:05:00	,已下线	
382	,最强战区（后台）	,"1组 (2001202, 2002002, 2002702, 2003502, 2003602, 2003702)"	,是	,跨服	,2021.10.21 00:00:00	,2021.10.28 00:00:00	,168h	,同步项目组状态	,2021.10.28 00:00:00	,已下线	
381	,BattlePass14天-自选赛季（后台）	,"2001202, 2002002, 2002702, 2003502, 2003602, 2003702"	,否	,单服	,2021.10.11 00:00:00	,2021.10.25 00:00:00	,336h	,同步项目组状态	,2021.10.25 00:05:00	,已下线	
380	,BattlePass14天-自选赛季（后台）	,"2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2004102"	,否	,单服	,2021.10.11 00:00:00	,2021.10.25 00:00:00	,336h	,邹翰翎	,2021.10.11 09:18:13	,已驳回	
379	,BattlePass14天-自选赛季（后台）	,"2000302, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702"	,否	,单服	,2021.10.11 17:00:00	,2021.10.25 17:00:00	,336h	,邹翰翎	,2021.10.11 09:05:15	,已驳回	
377	,英雄竞技场	,2004102	,是	,单服	,2021.09.21 00:00:00	,2021.09.27 00:00:00	,144h	,同步项目组状态	,2021.09.27 00:00:00	,已结束	
378	,帮派运动会	,"2001202, 2002002, 2002702, 2003502"	,是	,单服	,2021.09.21 00:00:00	,2021.09.26 00:00:00	,120h	,同步项目组状态	,2021.09.26 00:05:00	,已结束	
374	,最强战区（后台）	,"1组 (2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902, 2004002)"	,是	,跨服	,2021.09.18 00:00:00	,2021.09.23 00:00:00	,120h	,同步项目组状态	,2021.09.23 00:05:00	,已下线	
367	,押镖bp（后台）	,2003502	,否	,单服	,2021.09.14 00:00:00	,2021.09.23 00:00:00	,216h	,同步项目组状态	,2021.09.23 00:00:00	,已下线	
370	,押镖bp（后台）	,"2000302, 2001202, 2002002, 2002702, 2003602, 2003702, 2003802, 2003902, 2004002"	,否	,单服	,2021.09.15 00:00:00	,2021.09.22 00:00:00	,168h	,同步项目组状态	,2021.09.22 00:05:00	,已下线	
371	,物品探测-卡池5后台	,2003902	,是	,单服	,2021.09.15 00:00:00	,2021.09.22 00:00:00	,168h	,同步项目组状态	,2021.09.22 00:00:00	,已下线	
375	,巨猿围攻（集结出击）（后台）	,"2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902, 2004002"	,否	,单服	,2021.09.18 00:00:00	,2021.09.21 00:00:00	,72h	,同步项目组状态	,2021.09.21 00:05:00	,已下线	
366	,泳池派对	,2003502	,否	,单服	,2021.09.14 00:00:00	,2021.09.18 00:00:00	,96h	,同步项目组状态	,2021.09.18 00:05:00	,已下线	
368	,物品探测配套活动-后台	,2003502	,否	,单服	,2021.09.14 00:00:00	,2021.09.18 00:00:00	,96h	,同步项目组状态	,2021.09.18 00:05:00	,已下线	
369	,泳池派对	,"2001202, 2002002, 2002702, 2003602, 2003702, 2003802, 2003902, 2004002"	,否	,单服	,2021.09.15 00:00:00	,2021.09.18 00:00:00	,72h	,同步项目组状态	,2021.09.18 00:05:00	,已下线	
372	,领地巡防（后台）	,2003502	,否	,单服	,2021.09.15 00:00:00	,2021.09.18 00:00:00	,72h	,同步项目组状态	,2021.09.18 00:05:00	,已下线	
373	,领地巡防（后台）	,"2001202, 2002002, 2002702, 2003602, 2003702, 2003802, 2003902, 2004002"	,否	,单服	,2021.09.15 00:00:00	,2021.09.18 00:00:00	,72h	,同步项目组状态	,2021.09.18 00:05:00	,已下线	
354	,帮派运动会	,2004002	,是	,单服	,2021.09.10 00:00:00	,2021.09.15 00:00:00	,120h	,同步项目组状态	,2021.09.15 00:00:00	,已结束	
365	,全能竞技场	,"1组 (2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902, 2004002)"	,是	,跨服	,2021.09.13 00:00:00	,2021.09.19 00:00:00	,144h	,杨梁	,2021.09.14 10:06:13	,已保存	
351	,塔防GVE（原服）	,2003902	,否	,单服	,2021.09.11 00:00:00	,2021.09.14 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
352	,帮派运动会	,"2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902"	,是	,单服	,2021.09.07 00:00:00	,2021.09.12 00:00:00	,120h	,林康	,2021.09.14 10:06:13	,已结束	
353	,帮派运动会	,2000108	,是	,单服	,2021.09.07 00:00:00	,2021.09.12 00:00:00	,120h	,林康	,2021.09.14 10:06:13	,已结束	
347	,塔防GVE（原服）	,2003502	,否	,单服	,2021.09.11 00:00:00	,2021.09.14 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
348	,塔防GVE（原服）	,2003602	,否	,单服	,2021.09.11 00:00:00	,2021.09.14 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
349	,塔防GVE（原服）	,2003702	,否	,单服	,2021.09.11 00:00:00	,2021.09.14 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
350	,塔防GVE（原服）	,2003802	,否	,单服	,2021.09.11 00:00:00	,2021.09.14 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
342	,讨伐霍格博士（kvk）	,2000108	,否	,单服	,2021.09.06 00:00:00	,2021.09.11 00:00:00	,120h	,杨梁	,2021.09.14 10:06:13	,已结束	
343	,全能竞技场	,"1组 (2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902)"	,是	,跨服	,2021.09.06 00:00:00	,2021.09.12 00:00:00	,144h	,杨梁	,2021.09.14 10:06:13	,已保存	
344	,塔防GVE（原服）	,2001202	,否	,单服	,2021.09.11 00:00:00	,2021.09.14 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
345	,塔防GVE（原服）	,2002002	,否	,单服	,2021.09.11 00:00:00	,2021.09.14 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
346	,塔防GVE（原服）	,2002702	,否	,单服	,2021.09.11 00:00:00	,2021.09.14 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
338	,最强战区（后台）	,"1组 (2003802, 2003902)"	,是	,跨服	,2021.08.28 00:00:00	,2021.09.04 00:00:00	,168h	,杨梁	,2021.09.14 10:06:13	,已保存	
339	,帮派运动会	,2000108	,是	,单服	,2021.09.06 00:00:00	,2021.09.11 00:00:00	,120h	,林康	,2021.09.14 10:06:13	,已保存	
340	,帮派运动会	,"2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902"	,是	,单服	,2021.09.06 00:00:00	,2021.09.11 00:00:00	,120h	,林康	,2021.09.14 10:06:13	,已保存	
341	,卫星战场活动	,"1组 (2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902)"	,是	,跨服	,2021.09.07 00:00:00	,2021.09.14 00:00:00	,168h	,杨梁	,2021.09.14 10:06:13	,已保存	
334	,塔防GVE（原服）	,2003602	,否	,单服	,2021.09.04 00:00:00	,2021.09.07 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
335	,塔防GVE（原服）	,2003702	,否	,单服	,2021.09.04 00:00:00	,2021.09.07 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
336	,塔防GVE（原服）	,2003802	,否	,单服	,2021.09.04 00:00:00	,2021.09.07 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
337	,塔防GVE（原服）	,2003902	,否	,单服	,2021.09.04 00:00:00	,2021.09.07 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
329	,全能竞技场	,"1组 (2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902)"	,是	,跨服	,2021.08.30 00:00:00	,2021.09.05 00:00:00	,144h	,杨梁	,2021.09.14 10:06:13	,已保存	
330	,塔防GVE（原服）	,2001202	,否	,单服	,2021.09.04 00:00:00	,2021.09.07 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
331	,塔防GVE（原服）	,2002002	,否	,单服	,2021.09.04 00:00:00	,2021.09.07 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
332	,塔防GVE（原服）	,2002702	,否	,单服	,2021.09.04 00:00:00	,2021.09.07 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
333	,塔防GVE（原服）	,2003502	,否	,单服	,2021.09.04 00:00:00	,2021.09.07 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
321	,物品探测-卡池4后台	,2000108	,否	,单服	,2021.08.24 00:00:00	,2021.08.31 00:00:00	,168h	,林康	,2021.09.14 10:06:13	,已结束	
326	,BattlePass-新第三赛季	,2003702	,否	,单服	,2021.08.25 00:00:00	,2021.09.25 00:00:00	,744h	,鲜珮雯	,2021.09.14 10:06:13	,已结束	
327	,BattlePass-新第二赛季	,2003802	,否	,单服	,2021.08.25 00:00:00	,2021.09.25 00:00:00	,744h	,鲜珮雯	,2021.09.14 10:06:13	,进行中	
328	,BattlePass-新第二赛季	,2003902	,否	,单服	,2021.08.25 00:00:00	,2021.09.25 00:00:00	,744h	,鲜珮雯	,2021.09.14 10:06:13	,进行中	
313	,塔防GVE（原服）	,2003702	,否	,单服	,2021.08.28 00:00:00	,2021.08.31 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
314	,塔防GVE（原服）	,2003802	,否	,单服	,2021.08.28 00:00:00	,2021.08.31 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
315	,塔防GVE（原服）	,2003902	,否	,单服	,2021.08.28 00:00:00	,2021.08.31 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
317	,帮派运动会	,2000108	,是	,单服	,2021.08.23 00:00:00	,2021.08.28 00:00:00	,120h	,林康	,2021.09.14 10:06:13	,已结束	
320	,帮派运动会	,"2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902"	,是	,单服	,2021.08.24 00:00:00	,2021.08.29 00:00:00	,120h	,林康	,2021.09.14 10:06:13	,已结束	
308	,塔防GVE（原服）	,2001202	,否	,单服	,2021.08.28 00:00:00	,2021.08.31 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
309	,塔防GVE（原服）	,2002002	,否	,单服	,2021.08.28 00:00:00	,2021.08.31 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
310	,塔防GVE（原服）	,2002702	,否	,单服	,2021.08.28 00:00:00	,2021.08.31 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
311	,塔防GVE（原服）	,2003502	,否	,单服	,2021.08.28 00:00:00	,2021.08.31 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
312	,塔防GVE（原服）	,2003602	,否	,单服	,2021.08.28 00:00:00	,2021.08.31 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
302	,讨伐霍格博士（后台上线）	,2003902	,否	,单服	,2021.08.14 00:00:00	,2021.08.19 00:00:00	,120h	,杨梁	,2021.09.14 10:06:13	,已结束	
303	,幸运奖盘（万能碎片）（后台）	,2000108	,否	,单服	,2021.08.16 00:00:00	,2021.08.19 00:00:00	,72h	,李佶虹	,2021.09.14 10:06:13	,已结束	
304	,卫星战场活动	,"1组 (2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902)"	,是	,跨服	,2021.08.24 00:00:00	,2021.08.31 00:00:00	,168h	,杨梁	,2021.09.14 10:06:13	,已保存	
305	,卫星战场活动	,"1组 (2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902)"	,是	,跨服	,2021.08.24 00:00:00	,2021.08.31 00:00:00	,168h	,杨梁	,2021.09.14 10:06:13	,已保存	
306	,讨伐霍格博士（后台上线）	,"1组 (2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902)"	,是	,跨服	,2021.08.28 00:00:00	,2021.09.02 00:00:00	,120h	,杨梁	,2021.09.14 10:06:13	,已保存	
307	,全能竞技场	,"1组 (2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902)"	,是	,跨服	,2021.08.23 00:00:00	,2021.08.29 00:00:00	,144h	,杨梁	,2021.09.14 10:06:13	,已保存	
296	,塔防GVE（原服）	,2003502	,否	,单服	,2021.08.21 00:00:00	,2021.08.24 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
297	,塔防GVE（原服）	,2003602	,否	,单服	,2021.08.21 00:00:00	,2021.08.24 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
298	,塔防GVE（原服）	,2003702	,否	,单服	,2021.08.21 00:00:00	,2021.08.24 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
299	,塔防GVE（原服）	,2003802	,否	,单服	,2021.08.21 00:00:00	,2021.08.24 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
300	,塔防GVE（原服）	,2003902	,否	,单服	,2021.08.21 00:00:00	,2021.08.24 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
301	,讨伐霍格博士（后台上线）	,"1组 (2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802)"	,是	,跨服	,2021.08.14 00:00:00	,2021.08.19 00:00:00	,120h	,杨梁	,2021.09.14 10:06:13	,已保存	
290	,帮派运动会	,"2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902"	,是	,单服	,2021.08.09 00:00:00	,2021.08.14 00:00:00	,120h	,林康	,2021.09.14 10:06:13	,已结束	
291	,全能竞技场	,2004002	,否	,单服	,2021.08.10 00:00:00	,2021.08.16 00:00:00	,144h	,邹翰翎	,2021.09.14 10:06:13	,已结束	
292	,塔防GVE（原服）	,2001202	,否	,单服	,2021.08.21 00:00:00	,2021.08.24 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
293	,全能竞技场	,"1组 (2000108, 2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802, 2003902)"	,是	,跨服	,2021.08.16 00:00:00	,2021.08.22 00:00:00	,144h	,杨梁	,2021.09.14 10:06:13	,已保存	
294	,塔防GVE（原服）	,2002002	,否	,单服	,2021.08.21 00:00:00	,2021.08.24 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
295	,塔防GVE（原服）	,2002702	,否	,单服	,2021.08.21 00:00:00	,2021.08.24 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
284	,塔防GVE（原服）	,2003902	,否	,单服	,2021.08.14 00:00:00	,2021.08.17 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
286	,物品探测-卡池10后台	,2002002	,否	,单服	,2021.08.07 00:00:00	,2021.08.13 00:00:00	,144h	,林康	,2021.09.14 10:06:13	,已结束	
287	,物品探测-卡池10后台	,2002702	,否	,单服	,2021.08.08 00:00:00	,2021.08.14 00:00:00	,144h	,林康	,2021.09.14 10:06:13	,已结束	
288	,物品探测-卡池10后台	,2003602	,否	,单服	,2021.08.06 00:00:00	,2021.08.09 00:00:00	,72h	,林康	,2021.09.14 10:06:13	,已结束	
289	,物品探测-卡池10后台	,2003702	,否	,单服	,2021.08.08 00:00:00	,2021.08.14 00:00:00	,144h	,林康	,2021.09.14 10:06:13	,已结束	
279	,塔防GVE（原服）	,2002702	,否	,单服	,2021.08.14 00:00:00	,2021.08.17 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
280	,塔防GVE（原服）	,2003502	,否	,单服	,2021.08.14 00:00:00	,2021.08.17 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
281	,塔防GVE（原服）	,2003602	,否	,单服	,2021.08.14 00:00:00	,2021.08.17 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
282	,塔防GVE（原服）	,2003702	,否	,单服	,2021.08.14 00:00:00	,2021.08.17 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
283	,塔防GVE（原服）	,2003802	,否	,单服	,2021.08.14 00:00:00	,2021.08.17 00:00:00	,72h	,杨梁	,2021.09.14 10:06:13	,已结束	
274	,讨伐霍格博士（后台上线）	,2003902	,否	,单服	,2021.08.14 00:00:00	,2021.08.19 00:00:00	,120h	,杨梁	,2021.09.14 10:06:13	,已结束	
275	,全能竞技场	,"1组 (2001202, 2002002, 2002702, 2003502, 2003602, 2003702, 2003802)"	,是	,跨服	,2021.08.09 00:00:00	,2021.08.15 00:00:00	,144h	,杨梁	,2021.09.14 10:06:13	,已保存	
