cs	cs	cs	cs		cs	cs	cs	cs	c	cs		cs	cs	cs
23135	210801	1	1138	稀有技能书	1		1	10000			26春节BP-免费			23135
23136	210802	1	1138	祈愿红灯笼	20		1	10000			26春节BP-免费			23136
23137	210802	1	1002	30分钟通用加速	2500		1	10000			26春节BP-免费			23137
23138	210802	1	2022	史诗技能书	25		1	10000			26春节BP-免费			23138
23139	210803	1	1138	祈愿红灯笼	5		1	10000			26春节BP-免费			23139
23140	210804	1	1138	1小时通用加速	40		1	10000			26春节BP-免费			23140
23141	210804	1	1002	钻石	5000		1	10000			26春节BP-免费			23141
23142	210804	1	2022	祈愿红灯笼	50		1	10000			26春节BP-免费			23142
23143	210805	1	1138	1小时通用加速	10		1	10000			26春节BP-免费			23143
23144	210806	1	1138	传奇技能书	80		1	10000			26春节BP-免费			23144
23145	210806	1	1002	祈愿红灯笼	10000		1	10000			26春节BP-免费			23145
23146	210806	1	2022	万能传奇信物	100		1	10000			26春节BP-免费			23146
23147	210807	1	1138	祝福（表情）	20		1	10000			26春节BP-高级			23147
23148	210808	1	1138	1小时通用加速	200		1	10000			26春节BP-高级			23148
23149	210808	1	1002	航行加速I	25000		1	10000			26春节BP-高级			23149
23150	210808	1	2022	祈愿红灯笼	250		1	10000			26春节BP-高级			23150
23151	210809	1	1138	2h保护	50		1	10000			26春节BP-高级			23151
23152	210810	1	1138	传奇技能书	400		1	10000			26春节BP-高级			23152
23153	210810	1	1002	祈愿红灯笼	50000		1	10000			26春节BP-高级			23153
23154	210810	1	2022	1小时建造加速	500		1	10000			26春节BP-高级			23154
23155	210811	1	1138	5阶传奇人鱼香料	100		1	10000			26春节BP-高级			23155
23160	210816	1	152027	1小时研究加速	1		1	10000			26春节BP-高级			23160
23161	210816	1	152028	7阶传奇人鱼香料	1		1	10000			26春节BP-高级			23161
23162	210816	1	152029	祈愿红灯笼	1		1	10000			26春节BP-高级			23162
23163	210816	1	1002	冒险阅历	50000		1	10000			26春节BP-高级			23163
23164	210816	1	2022	传奇技能书	500		1	10000			26春节BP-高级			23164
23165	210817	1	154001	祈愿红灯笼	1		1	10000			26春节BP-高级			23165
23166	603934	1	1138	万能传奇信物	5		1	10000			26春节BP-高级			23166
23167	603935	1	180078	祈愿红灯笼	1		1	10000			26春节BP-至尊			23167
23168	603935	1	1138	自选家具木匣	20		1	10000			26春节BP-至尊			23168
23169	603935	1	1002	祈愿红灯笼	2000		1	10000			26春节BP-至尊			23169
23170	31501	1	1139	1小时通用加速	50		1	10000			26春节BP-至尊			23170
23171	31502	1	1139	祈愿红灯笼	100		1	10000			26春节BP-至尊			23171
23172	31503	1	1139	航行加速I	200		1	10000			26春节BP-至尊			23172
23173	31504	1	1139	祈愿红灯笼	400		1	10000			26春节BP-至尊			23173
23174	31505	1	1139	钻石	800		1	10000			26春节BP-至尊			23174
23175	31506	1	1139	祈愿红灯笼	1600		1	10000			26春节BP-至尊			23175
23176	31507	1	1139	8h保护	3000		1	10000			26春节BP-至尊			23176
23177	4033101	1	1138	祈愿红灯笼	1		1	10000			26春节BP-至尊			23177
23178	4033102	1	4101	传奇技能书	3		1	10000			26春节BP-至尊			23178
23179	4033103	1	1008	祈愿红灯笼	5000		1	10000			26春节BP-至尊			23179
23180	4033104	1	1138	钻石	1		1	10000			26春节BP-至尊			23180
23181	4033105	1	11002	祈愿红灯笼	3		1	10000			26春节BP-至尊			23181
23182	4033106	1	1015	1小时建造加速	5000		1	10000			26春节BP-至尊			23182
23183	4033107	1	1138	祈愿红灯笼	1		1	10000			26春节BP-至尊			23183
23184	4033108	1	11002	5阶传奇人鱼香料	5		1	10000			26春节BP-至尊			23184
23185	4033109	1	19001	祈愿红灯笼	3		1	10000			26春节BP-至尊			23185
23186	4033110	1	1138	钻石	1		1	10000			26春节BP-至尊			23186
23187	4033111	1	11003	祈愿红灯笼	1		1	10000			26春节BP-至尊			23187
23188	4033112	1	19002	传奇技能书	1		1	10000			26春节BP-至尊			23188
23189	4033113	1	1138	祈愿红灯笼	1		1	10000			26春节BP-至尊			23189
23190	4033114	1	11004	永生玫瑰	1		1	10000			26春节BP-至尊			23190
23191	4033115	1	1002	祈愿红灯笼	500		1	10000			26春节BP-至尊			23191
23192	4033116	1	1138	钻石	1		1	10000			26春节BP-至尊			23192
23193	4033117	1	11004	祈愿红灯笼	1		1	10000			26春节BP-至尊			23193
23194	4033118	1	19003	1小时研究加速	1		1	10000			26春节BP-至尊			23194
23195	4033119	1	1138	祈愿红灯笼	1		1	10000			26春节BP-至尊			23195
23196	4033120	1	52003	7阶传奇人鱼香料	1		1	10000			26春节BP-至尊			23196
23197	4033201	1	15419	祈愿红灯笼	1		1	10000			26春节BP-至尊			23197
23198	4033202	1	11004	钻石	2		1	10000			26春节BP-至尊			23198
23199	4033203	1	9002	祈愿红灯笼	3		1	10000			26春节BP-至尊			23199
23200	4033204	1	1138	冒险阅历	5		1	10000			26春节BP-至尊			23200
23201	4033205	1	120001	祈愿红灯笼	3		1	10000			26春节BP-至尊			23201
23202	4033206	1	19003	传奇技能书	2		1	10000			26春节BP-至尊			23202
23203	4033207	1	1138	祈愿红灯笼	5		1	10000			26春节BP-至尊			23203
23204	4033208	1	11014	钻石	3		1	10000			26春节BP-至尊			23204
23205	4033209	1	93005	祈愿红灯笼	2		1	10000			26春节BP-至尊			23205
23206	4033210	1	1138	万能传奇信物	5		1	10000			26春节BP-至尊			23206
23207	4033211	1	19003	迎春福券	3		1	10000			26春节-挑战活动-伤害奖励1			23207
23208	4033212	1	1022	迎春福券	2		1	10000			26春节-挑战活动-伤害奖励2			23208
23209	4033213	1	1138	迎春福券	5		1	10000			26春节-挑战活动-伤害奖励3			23209
23210	4033214	1	11034	迎春福券	3		1	10000			26春节-挑战活动-伤害奖励4			23210
23211	4033215	1	93007	迎春福券	1		1	10000			26春节-挑战活动-伤害奖励5			23211
23212	4033216	1	1138	迎春福券	5		1	10000			26春节-挑战活动-伤害奖励6			23212
23213	4033217	1	1008	迎春福券	100000		1	10000			26春节-挑战活动-伤害奖励7			23213
23214	4033218	1	19003	迎春福券	5		1	10000			26春节-挑战活动-伤害奖励8			23214
23215	4033219	1	1138	迎春福券	5		1	10000			26春节-挑战活动-伤害奖励9			23215
23216	4033220	1	52003	迎春福券	3		1	10000			26春节-挑战活动-伤害奖励10			23216
23217	4033301	1	1138	迎春福券	5		1	10000			26春节-挑战活动-伤害奖励11			23217
23218	4033301	1	154001	迎春福券	1		1	10000			26春节-挑战活动-伤害奖励12			23218
23219	4033302	1	1138	迎春福券	5		1	10000			26春节-挑战活动-伤害奖励13			23219
23220	4033302	1	11004	迎春福券	4		1	10000			26春节-挑战活动-伤害奖励14			23220
23221	4033303	1	1138	迎春福券	5		1	10000			26春节-挑战活动-伤害奖励15			23221
23222	4033303	1	9002	迎春福券	3		1	10000			26春节-挑战活动-伤害奖励16			23222
23223	4033304	1	1138	迎春福券	5		1	10000			26春节-挑战活动-伤害奖励17			23223
23224	4033304	1	1002	迎春福券	1000		1	10000			26春节-挑战活动-伤害奖励18			23224
23225	4033305	1	1138	迎春福券	5		1	10000			26春节-挑战活动-伤害奖励19			23225
23226	4033305	1	120002	迎春福券	1		1	10000			26春节-挑战活动-伤害奖励20			23226
23227	4033306	1	1138	传奇技能书	5		1	10000			26春节-挑战活动-排名奖励			23227
23228	4033306	1	19003	史诗技能书	4		1	10000			26春节-挑战活动-排名奖励			23228
23229	4033307	1	1138	传奇技能书	5		1	10000			26春节-挑战活动-排名奖励			23229
23230	4033307	1	1002	史诗技能书	1500		1	10000			26春节-挑战活动-排名奖励			23230
23231	4033308	1	1138	传奇技能书	5		1	10000			26春节-挑战活动-排名奖励			23231
23232	4033308	1	11014	史诗技能书	5		1	10000			26春节-挑战活动-排名奖励			23232
23233	4033309	1	1138	传奇技能书	5		1	10000			26春节-挑战活动-排名奖励			23233
23234	4033309	1	93005	史诗技能书	3		1	10000			26春节-挑战活动-排名奖励			23234
23235	4033310	1	1138	传奇技能书	5		1	10000			26春节-挑战活动-排名奖励			23235
23236	4033310	1	1002	史诗技能书	2000		1	10000			26春节-挑战活动-排名奖励			23236
23237	4033311	1	1138	传奇技能书	5		1	10000			26春节-挑战活动-排名奖励			23237
23238	4033311	1	19003	史诗技能书	6		1	10000			26春节-挑战活动-排名奖励			23238
23239	4033312	1	1138	传奇技能书	5		1	10000			26春节-挑战活动-排名奖励			23239
23240	4033312	1	1022	史诗技能书	5		1	10000			26春节-挑战活动-排名奖励			23240
23241	4033313	1	1138	传奇技能书	5		1	10000			26春节-挑战活动-排名奖励			23241
23242	4033313	1	1002	史诗技能书	2500		1	10000			26春节-挑战活动-排名奖励			23242
23243	4033314	1	1138	碎片-海瑶	5		1	10000			紫色海妖解锁任务奖励组1			23243
23244	4033314	1	11034	5分钟治疗加速	5		1	10000			紫色海妖解锁任务奖励组1			23244
23245	4033315	1	1138	碎片-海瑶	5		1	10000			紫色海妖解锁任务奖励组2			23245
23246	4033315	1	93007	30分钟治疗加速	2		1	10000			紫色海妖解锁任务奖励组2			23246
23247	4033316	1	1138	碎片-海瑶	5		1	10000			紫色海妖解锁任务奖励组3			23247
23248	4033316	1	1002	30分钟招募加速	3000		1	10000			紫色海妖解锁任务奖励组3			23248
23249	4033317	1	1138	碎片-海瑶	5		1	10000			紫色海妖解锁任务奖励组4			23249
23250	4033317	1	1008	1小时招募加速	200000		1	10000			紫色海妖解锁任务奖励组4			23250
23251	4033318	1	1138	碎片-海瑶	5		1	10000			紫色海妖解锁任务奖励组5			23251
23252	4033318	1	19003	1小时治疗加速	10		1	10000			紫色海妖解锁任务奖励组5			23252
23253	4033319	1	1138	钻石	5		1	10000			海妖活动框架免费礼包			23253
23254	4033319	1	1002	渊海秘币	5000		1	10000			海妖转盘-道具获取4.99			23254
23255	4033320	1	1138	100 VIP点数	5		1	10000			海妖转盘-道具获取4.99			23255
23256	4033320	1	52003	钻石	6		1	10000			海妖转盘-道具获取4.99			23256
23257	823001	1	1139	渊海秘币	10		1	10000			海妖转盘-道具获取9.99			23257
23258	823002	1	1139	100 VIP点数	20		1	10000			海妖转盘-道具获取9.99			23258
23259	823003	1	1139	钻石	30		1	10000			海妖转盘-道具获取9.99			23259
23260	823004	1	1139	渊海秘币	40		1	10000			海妖转盘-道具获取19.99			23260
23261	823005	1	1139	100 VIP点数	50		1	10000			海妖转盘-道具获取19.99			23261
23262	823006	1	1139	钻石	60		1	10000			海妖转盘-道具获取19.99			23262
23263	823007	1	1139	渊海秘币	70		1	10000			海妖转盘-道具获取49.99			23263
23264	823008	1	1139	100 VIP点数	80		1	10000			海妖转盘-道具获取49.99			23264
23265	823009	1	1139	钻石	90		1	10000			海妖转盘-道具获取49.99			23265
23266	823010	1	1139	渊海秘币	100		1	10000			海妖转盘-道具获取99.99			23266
23267	823011	1	1139	100 VIP点数	120		1	10000			海妖转盘-道具获取99.99			23267
23268	823012	1	1139	钻石	140		1	10000			海妖转盘-道具获取99.99			23268
23269	823013	1	1139	5分钟通用加速	160		1	10000			海妖排行榜积分奖励			23269
23270	823014	1	1139	钻石	180		1	10000			海妖排行榜积分奖励			23270
23271	823015	1	1139	5分钟通用加速	200		1	10000			海妖排行榜积分奖励			23271
23272	823016	1	1139	钻石	220		1	10000			海妖排行榜积分奖励			23272
23273	823017	1	1139	传奇技能书	240		1	10000			海妖排行榜积分奖励			23273
23274	823018	1	1139	1小时治疗加速	260		1	10000			海妖排行榜积分奖励			23274
23275	823019	1	1139	英雄美酒	280		1	10000			海妖排行榜积分奖励			23275
23276	823020	1	1139	1小时建造加速	300		1	10000			海妖排行榜积分奖励			23276
23277	30561	1	19003	万能传奇信物	100		1	10000			海妖排行榜积分奖励			23277
23278	30561	1	19002	1小时研究加速	100		1	10000			海妖排行榜积分奖励			23278
23279	30562	1	19003	万能传奇信物	50		1	10000			海妖排行榜奖励			23279
23280	30562	1	19002	传奇技能书	50		1	10000			海妖排行榜奖励			23280
23281	30563	1	19003	驯养经验	30		1	10000			海妖排行榜奖励			23281
23282	30563	1	19002	1小时建造加速	30		1	10000			海妖排行榜奖励			23282
23283	30564	1	19003	1小时研究加速	20		1	10000			海妖排行榜奖励			23283
23284	30564	1	19002	万能传奇信物	20		1	10000			海妖排行榜奖励			23284
23285	30565	1	19003	传奇技能书	15		1	10000			海妖排行榜奖励			23285
23286	30565	1	19002	驯养经验	15		1	10000			海妖排行榜奖励			23286
23287	30566	1	19003	1小时建造加速	10		1	10000			海妖排行榜奖励			23287
23288	30566	1	19002	1小时研究加速	10		1	10000			海妖排行榜奖励			23288
23289	30567	1	19003	万能传奇信物	5		1	10000			海妖排行榜奖励			23289
23290	30567	1	19002	传奇技能书	5		1	10000			海妖排行榜奖励			23290
23291	30568	1	19003	驯养经验	3		1	10000			海妖排行榜奖励			23291
23292	30568	1	19002	1小时建造加速	3		1	10000			海妖排行榜奖励			23292
23293	823021	1	220001	1小时研究加速	1		1	10000			海妖排行榜奖励			23293
23294	823021	1	11042	传奇技能书	3		1	10000			海妖排行榜奖励			23294
23295	823022	1	220001	驯养经验	1		1	10000			海妖排行榜奖励			23295
23296	823022	1	11043	1小时建造加速	1		1	10000			海妖排行榜奖励			23296
23297	823023	1	220001	1小时研究加速	1		1	10000			海妖排行榜奖励			23297
23298	823023	1	11023	传奇技能书	1		1	10000			海妖排行榜奖励			23298
23299	823024	1	220001	驯养经验	1		1	10000			海妖排行榜奖励			23299
23300	823024	1	11024	1小时建造加速	1		1	10000			海妖排行榜奖励			23300
23301	823025	1	220001	1小时研究加速	1		1	10000			海妖排行榜奖励			23301
23302	823025	1	11044	传奇技能书	1		1	10000			海妖排行榜奖励			23302
23303	824001	1	1002	驯养经验	100		1	10000			海妖排行榜奖励			23303
23304	825001	1	1143	1小时建造加速	3		1	10000			海妖排行榜奖励			23304
23305	825001	1	2022	1小时研究加速	25		1	10000			海妖排行榜奖励			23305
23306	825001	1	1002	驯养经验	2500		1	10000			海妖排行榜奖励			23306
23307	825002	1	1143	1小时建造加速	5		1	10000			海妖排行榜奖励			23307
23308	825002	1	2022	1小时研究加速	50		1	10000			海妖排行榜奖励			23308
23309	825002	1	1002	驯养经验	5000		1	10000			海妖排行榜奖励			23309
23310	825003	1	1143	1小时建造加速	10		1	10000			海妖排行榜奖励			23310
23311	825003	1	2022	1小时研究加速	100		1	10000			海妖排行榜奖励			23311
23312	825003	1	1002	驯养经验	10000		1	10000			海妖活跃活动任务奖励			23312
23313	825004	1	1143	碎片-海瑶	25		1	10000			海妖活跃活动阶段奖励			23313
23314	825004	1	2022	碎片-海瑶	250		1	10000			海妖活跃活动阶段奖励			23314
23315	825004	1	1002	碎片-海瑶	25000		1	10000			海妖活跃活动阶段奖励			23315
23316	825005	1	1143	碎片-海瑶	50		1	10000			海妖活跃活动阶段奖励			23316
23317	825005	1	2022	碎片-海瑶	500		1	10000			海妖活跃活动阶段奖励			23317
23318	825005	1	1002	碎片-提亚马特	50000		1	10000			提亚马特破冰阶梯礼包			23318
23319	825006	1	11002	驯养经验	2		1	10000			提亚马特破冰阶梯礼包			23319
23320	825006	1	1002	100 VIP点数	200		1	10000			提亚马特破冰阶梯礼包			23320
23321	825007	1	11002	钻石	5		1	10000			提亚马特破冰阶梯礼包			23321
23322	825007	1	1002	碎片-提亚马特	500		1	10000			提亚马特破冰阶梯礼包			23322
23323	825008	1	19003	驯养经验	1		1	10000			提亚马特破冰阶梯礼包			23323
23324	825008	1	11044	100 VIP点数	1		1	10000			提亚马特破冰阶梯礼包			23324
23325	825009	1	7001	钻石	1		1	10000			提亚马特破冰阶梯礼包			23325
23326	825009	1	11014	驯养经验	2		1	10000			提亚马特连锁礼包			23326
23327	825010	1	52003	碎片-提亚马特	1		1	10000			提亚马特连锁礼包			23327
23328	825010	1	11034	驯养经验	3		1	10000			提亚马特连锁礼包			23328
23329	825011	1	52003	100 VIP点数	10		1	10000			提亚马特连锁礼包			23329
23330	825011	1	19003	钻石	100		1	10000			提亚马特连锁礼包			23330
23331	825011	1	1142	碎片-提亚马特	200000		1	10000			提亚马特连锁礼包			23331
23332	825011	1	11014	驯养经验	30		1	10000			提亚马特连锁礼包			23332
23333	825011	1	11034	碎片-提亚马特	30		1	10000			提亚马特连锁礼包			23333
23334	825012	1	52003	驯养经验	5		1	10000			提亚马特连锁礼包			23334
23335	825012	1	19003	100 VIP点数	50		1	10000			提亚马特连锁礼包			23335
23336	825012	1	1142	钻石	100000		1	10000			提亚马特连锁礼包			23336
23337	825012	1	11014	碎片-提亚马特	25		1	10000			提亚马特连锁礼包			23337
23338	825012	1	11034	驯养经验	25		1	10000			提亚马特连锁礼包			23338
23339	825013	1	52003	碎片-提亚马特	2		1	10000			提亚马特连锁礼包			23339
23340	825013	1	19003	驯养经验	20		1	10000			提亚马特连锁礼包			23340
23341	825013	1	1142	100 VIP点数	50000		1	10000			提亚马特连锁礼包			23341
